diagnosticID,materialSampleID,measurementType,verbatimMeasurementType,verbatimMeasurementUnit,verbatimMeasurementValue,measurementValue,measurementUnit,measurementMethod,measurementSide,measurementRemarks,measurementAccuracy,measurementDeterminedDate,sampleType,diseaseLineage,genotypeMethod,diseaseTested,diseaseTestedPositiveCount,specimenDisposition,diseaseDetected,fatal,testMethod,quantityDetected,dilutionFactor,cycleTimeFirstDetection,diagnosticLab,zeScore,ageEstimationMethod,verbatimAgeValue,ageValue,ageUnit,materialSampleType,materialSampleCondition,reproductiveCondition,measurementDeterminedBy,measurementMethodURI,derivedDataType,derivedDataFormat,derivedDataURI,derivedDataFilename,PARInMicroMolQuantaMetersSquaredPerSecond,PARMethod,coralColonyHeightInCentimeters,coralColonyWidth1InCentimeters,coralColonyWidth2InCentimeters,coralColonyColorWatch,coralColonyColorWatch2,coralColonyTissueLoss,coralColonyTissueLossPercent,diseaseObservedName,diseaseObservedPrevalencePercent,coralColonyCyanobacteriaContact,coralColonyCyanobacteriaContactPercent,coralColonyCyanobacteriaOvergrown,coralColonyTurfContact,coralColonyTurfContactPercent,coralColonyTurfOvergrown,coralColonyAlgalContact,coralColonyAlgalcontactsNumber,coralColonyAlgalContactTypes,coralColonyMacroalgalContact,coralColonyMacroalgalContactsNumber,coralColonyMacroalgalContactTypes,coralColonyCCAContact,coralColonyCCAContaactPercent,coralColonyCCAOvergrown,coralColonySeagrassContact,coralColonyParrotfishBites,coralColonyInvertebrateContactTypes,coralColonycoralContactTypes,coralColonySedimentContact,bcid,expeditionCode,projectId,
1ff112fb722a59a1ba7a8430cb20d249,16734,,,,,,,,,Individual swabs tested; Date range= 2005-9- to 2005-9-,,,swabbing,,,Bd,11,,TRUE,FALSE,quantitative PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD21ff112fb722a59a1ba7a8430cb20d249,release1,300,
235ec009842163e31f381280d5550b7e,6089,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2235ec009842163e31f381280d5550b7e,release1,300,
05a5f4ce4e63a62414403e38bdfb1eab,6085,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD205a5f4ce4e63a62414403e38bdfb1eab,release1,300,
175bf96fdfd056a231231fc4a2baaaf0,6403,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,1,,TRUE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2175bf96fdfd056a231231fc4a2baaaf0,release1,300,
3b24dfbcf64a4cde4109c7922e1ef18e,6965,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD23b24dfbcf64a4cde4109c7922e1ef18e,release1,300,
62e2f043009a1e7f966fb909dec2fbbe,6969,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD262e2f043009a1e7f966fb909dec2fbbe,release1,300,
bf70c0e7ec05e035de49cde719c6532b,6693,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2bf70c0e7ec05e035de49cde719c6532b,release1,300,
a150681d7c687006d92b91cdaf90ff38,6065,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2a150681d7c687006d92b91cdaf90ff38,release1,300,
c463d469a7cf0e75869ffb424eeb6c9e,30910,,,,,,,,,Individual swabs tested; Date range 2006-10-27 to 2006-10-27,,,swabbing,,,Bd,0,,FALSE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ2c463d469a7cf0e75869ffb424eeb6c9e,release2,300,
b011eff07fffdb2de83729f064c120d1,6900,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,0,,FALSE,FALSE,unspecified PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2b011eff07fffdb2de83729f064c120d1,release1,300,
3051fbf8b0a9849d4cae97ccdbabde3e,6902,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,0,,FALSE,FALSE,unspecified PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD23051fbf8b0a9849d4cae97ccdbabde3e,release1,300,
5b5705345b2fd502864c478b2af31f20,6901,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,0,,FALSE,FALSE,unspecified PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD25b5705345b2fd502864c478b2af31f20,release1,300,
bcd3868cb6465bba05fa937d885a0b34,6030,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,4,,TRUE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2bcd3868cb6465bba05fa937d885a0b34,release1,300,
e2751a596b9a1ceaa24072f01dc5b30c,V_SEJC24,,,,,,,,,,,,swabbing,GPL,unknown,Bd,,,TRUE,FALSE,,,,,,3415.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVj2e2751a596b9a1ceaa24072f01dc5b30c,cryptic_diversity,286,
020b91c13206f878677664db3b386222,V_SEJC4,,,,,,,,,,,,swabbing,GPL,unknown,Bd,,,TRUE,FALSE,,,,,,7269.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DVj2020b91c13206f878677664db3b386222,cryptic_diversity,286,
4fa076e8613042186538c12cffd37a62,3234,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,1,,TRUE,FALSE,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD24fa076e8613042186538c12cffd37a62,release1,300,
ebc881fc8b9f4f0ec6b805d0ee285c63,26745,,,,,,,,,Individual swabs tested; Date range 2006-4-4 to 2006-4-4,,,swabbing,,,Bd,4,,TRUE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ2ebc881fc8b9f4f0ec6b805d0ee285c63,release2,300,
b7582ef2db4385ac822be91e8d931821,6789,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2b7582ef2db4385ac822be91e8d931821,release1,300,
06bf575238fb765e7d244761cf84eb0a,6452,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD206bf575238fb765e7d244761cf84eb0a,release1,300,
3ea59f59d62986cb686ecdfdbd57171c,6451,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD23ea59f59d62986cb686ecdfdbd57171c,release1,300,
f885b9dc33979bf3d498aa026b7622ea,5946,,,,,,,,,Individual swabs tested; Date range= 2005-10- to 2005-12-,,,swabbing,,,Bd,0,,FALSE,FALSE,unspecified PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2f885b9dc33979bf3d498aa026b7622ea,release1,300,
5cad93b91c03d2576c90cb734e6b1eff,31828,,,,,,,,,Individual swabs tested; Date range 2010-11-30 to 2011-2-16,,,swabbing,,,Bd,15,,TRUE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ25cad93b91c03d2576c90cb734e6b1eff,release2,300,
57b21be1abd9cd6ad3b9c5f16e476686,6892,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD257b21be1abd9cd6ad3b9c5f16e476686,release1,300,
3850f1b74f159f77538fb34e1d17f559,620,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV23850f1b74f159f77538fb34e1d17f559,zawacki,222,
25c51abf145a6fbe0fdf096fe27b7bfd,612,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV225c51abf145a6fbe0fdf096fe27b7bfd,zawacki,222,
76f748623ea56cc43d304afae1db4a19,619,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV276f748623ea56cc43d304afae1db4a19,zawacki,222,
3d2ea7884c2ff53f82dd1052b81a7d8c,699,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV23d2ea7884c2ff53f82dd1052b81a7d8c,zawacki,222,
0a6768a01587dd9e6393326f7a0e61f9,632,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV20a6768a01587dd9e6393326f7a0e61f9,zawacki,222,
3bac4737b8072c2cbdc4facb7441f798,634,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV23bac4737b8072c2cbdc4facb7441f798,zawacki,222,
554017ed2d2f437ac6b76ab4b1fdcc82,638,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2554017ed2d2f437ac6b76ab4b1fdcc82,zawacki,222,
01fe7a16741d2b02e00e4666c24d07a4,696,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV201fe7a16741d2b02e00e4666c24d07a4,zawacki,222,
e4aa948a52a19c201b925885837f9ba8,618,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2e4aa948a52a19c201b925885837f9ba8,zawacki,222,
06416c8bf2a9a1839caffc0f480fcd32,698,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV206416c8bf2a9a1839caffc0f480fcd32,zawacki,222,
ccb92489e65497acbc112855289b1699,724,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,1,,TRUE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2ccb92489e65497acbc112855289b1699,release1,300,
5720ecad31c9382f8ff94c5ff1fb1516,782,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,3,,TRUE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD25720ecad31c9382f8ff94c5ff1fb1516,release1,300,
f8b9071061cf1be378ccaad4d9684e23,27925,,,,,,,,,Individual swabs tested; Date range 2008-8-20 to 2008-8-20,,,swabbing,,,Bd,36,,TRUE,FALSE,quantitative PCR,,,,lab of Principal Investigator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsQ2f8b9071061cf1be378ccaad4d9684e23,release2,300,
37f393ca113161a86ed8a1202e57f3e1,6762,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD237f393ca113161a86ed8a1202e57f3e1,release1,300,
f68f56217a933ea0acad66254b9d7bc9,6763,,,,,,,,,Individual swabs tested,,,tissue,,,Bd,0,,FALSE,FALSE,histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2f68f56217a933ea0acad66254b9d7bc9,release1,300,
e5389a54b806a62e362df6d0dda8ca2f,1292,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,4,,TRUE,FALSE,unspecified PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2e5389a54b806a62e362df6d0dda8ca2f,release1,300,
d9fd1ae82212cfe8ae08354a76ee466e,584,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2d9fd1ae82212cfe8ae08354a76ee466e,zawacki,222,
f7f8de191c3618fec6d14463b36099bd,585,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2f7f8de191c3618fec6d14463b36099bd,zawacki,222,
5121ee041cc4e8fc0addcadb9c1e93ba,586,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV25121ee041cc4e8fc0addcadb9c1e93ba,zawacki,222,
9e13ba487677be8147de410a4eccb34e,623,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV29e13ba487677be8147de410a4eccb34e,zawacki,222,
286d44c7966664cbe8c8e3129a393b10,702,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2286d44c7966664cbe8c8e3129a393b10,zawacki,222,
70e4c420911f6bbb698097d6e1500d99,587,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV270e4c420911f6bbb698097d6e1500d99,zawacki,222,
dd2dfab98c6612dcdefdcfe7b95b2cac,588,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2dd2dfab98c6612dcdefdcfe7b95b2cac,zawacki,222,
2b21551479a0b15ee30aa4fe02567e34,578,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV22b21551479a0b15ee30aa4fe02567e34,zawacki,222,
22ee478459e64da5e9363ae39c8856c1,577,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV222ee478459e64da5e9363ae39c8856c1,zawacki,222,
dda383d4cdafd843a487e0343b9a63cd,569,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2dda383d4cdafd843a487e0343b9a63cd,zawacki,222,
24736e00066508b7844932f72f1c1047,576,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV224736e00066508b7844932f72f1c1047,zawacki,222,
b6a41646e18951598db7061b5138e73c,605,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2b6a41646e18951598db7061b5138e73c,zawacki,222,
07b31ae58fb2741227f06642c797f63e,607,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV207b31ae58fb2741227f06642c797f63e,zawacki,222,
d5928aa12abebe2b7c683df80e16b910,706,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2d5928aa12abebe2b7c683df80e16b910,zawacki,222,
195e053f5d675a1c26904687bbff6e2b,580,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2195e053f5d675a1c26904687bbff6e2b,zawacki,222,
c0e849b562f38aad68271c7a434fa574,674,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2c0e849b562f38aad68271c7a434fa574,zawacki,222,
73ec8dd8cb74b0fe86cb1d103f98a9d8,582,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV273ec8dd8cb74b0fe86cb1d103f98a9d8,zawacki,222,
2b440fc3adc5e9a1550c493b2b6e3e89,670,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV22b440fc3adc5e9a1550c493b2b6e3e89,zawacki,222,
52d4db8ed9ec4d061afb707315583066,583,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV252d4db8ed9ec4d061afb707315583066,zawacki,222,
45f60559e316cdef67dba1bd2203e6a3,678,,,,,,,,,,,,swabbing,,,Bd,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV245f60559e316cdef67dba1bd2203e6a3,zawacki,222,
866bd24ac224d23b5d123b8f56064cf1,579,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2866bd24ac224d23b5d123b8f56064cf1,zawacki,222,
4e1320c95519fc1f00fa6bea395ae528,581,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV24e1320c95519fc1f00fa6bea395ae528,zawacki,222,
5bbcdfe3a89a88a3395b4b5d2233f5e5,575,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV25bbcdfe3a89a88a3395b4b5d2233f5e5,zawacki,222,
aef5e362bbe37f9eb18cd0e8cc5beeb0,622,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2aef5e362bbe37f9eb18cd0e8cc5beeb0,zawacki,222,
90f56239acf052cd9ac321a2955fce47,568,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV290f56239acf052cd9ac321a2955fce47,zawacki,222,
57d8d4be7d90ec0eb409f690b79d1a64,574,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV257d8d4be7d90ec0eb409f690b79d1a64,zawacki,222,
3bf4e7265215b4b6a2d8a3bea6b34ea9,573,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV23bf4e7265215b4b6a2d8a3bea6b34ea9,zawacki,222,
1700509427d588412512f4b00385f3f7,616,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV21700509427d588412512f4b00385f3f7,zawacki,222,
06c917f4db799a62dd9013c21fa8d23e,572,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV206c917f4db799a62dd9013c21fa8d23e,zawacki,222,
aac0760b45611a36f3561ac6ad6e52f8,571,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2aac0760b45611a36f3561ac6ad6e52f8,zawacki,222,
460c177c3b001f6567aec41f38b77ea0,570,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2460c177c3b001f6567aec41f38b77ea0,zawacki,222,
da3868f78b8d87fbae6e1c8445c911ab,613,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2da3868f78b8d87fbae6e1c8445c911ab,zawacki,222,
d6a4aa207fa535dee0be155700736b67,614,,,,,,,,,,,,swabbing,,,Bd,,,FALSE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2d6a4aa207fa535dee0be155700736b67,zawacki,222,
baaa419b58e81d86043970bdd7f3a186,700,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2baaa419b58e81d86043970bdd7f3a186,zawacki,222,
069de3e9caa0fea2ac7af2a069175d61,686,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2069de3e9caa0fea2ac7af2a069175d61,zawacki,222,
8039ca4d36e87bd1eb3f353f8a5ab9c1,15044,,,,,,,,,Individual swabs tested; Date range= 2001-1- to 2001-1-,,,swabbing,,,Bd,0,,FALSE,FALSE,quantitative PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD28039ca4d36e87bd1eb3f353f8a5ab9c1,release1,300,
95f7b2363bf3ab4b09abde2102c874fd,15043,,,,,,,,,Individual swabs tested; Date range= 2001-1- to 2001-1-,,,swabbing,,,Bd,0,,FALSE,FALSE,quantitative PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD295f7b2363bf3ab4b09abde2102c874fd,release1,300,
f0e1227ab5e2167bf02a45761f4b6eb2,6907,,,,,,,,,Individual swabs tested,,,swabbing,,,Bd,0,,FALSE,FALSE,unspecified PCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsD2f0e1227ab5e2167bf02a45761f4b6eb2,release1,300,
d02e01da0a81f49c22ed661dc731e6fa,59,,,,,,,,,,,,swabbing,,,Bd,,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2d02e01da0a81f49c22ed661dc731e6fa,zawacki,222,
efbe8b6ce5f58c47a36188d1649d4e3b,7,,,,,,,,,,,,swabbing,,,Bd,,,TRUE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2efbe8b6ce5f58c47a36188d1649d4e3b,zawacki,222,
53d3efd431a68b3742761e9504ebe0ac,8,,,,,,,,,,,,swabbing,,,Bd,,,TRUE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV253d3efd431a68b3742761e9504ebe0ac,zawacki,222,
dd45a07f41d4a32fe57dc65f268fea70,9,,,,,,,,,,,,swabbing,,,Bd,,,TRUE,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQV2dd45a07f41d4a32fe57dc65f268fea70,zawacki,222,
